"referenceid";"username";"doi";"article";"is_open_data";"open_data_category";"is_reuse";"is_open_code";"open_data_statements";"open_code_statements";"reference_to_data";"comment_1_reference";"data_availability_statement";"comment_2_das";"findability";"comment_4_findability";"not_a_supplement";"comment_3_repository";"data_identifier";"repository";"data_access";"comment_5_data_access";"year_of_data_publication";"dataset_license";"comment_4_license";"license_name";"own_or_reuse_data";"comment_2_own_data";"machine_readable_format";"comment_6_machine_readability";"multi_select_excel";"multi_select_csv_tsv";"multi_select_txt_docs";"multi_select_other_text_formats";"multi_select_video";"multi_select_audio";"multi_select_picture";"multi_select_fasta_fastq";"multi_select_raw";"multi_select_genetic_sequences";"multi_select_subject_specific_format";"multi_select_unsure";"comment_7_format";"illustrative_files";"comment_8_illustrative_files";"analytical_replication";"comment_9_analytical_replication";"open_data_assessment";"comment_10_assessment";"other_comments";"comment_other_datasets";"open_data_manual_check";"restricted"
1342;NA;"10.1038/s41380-022-01722-4";"10.1038+s41380-022-01722-4.txt";"FALSE";"re-use, unknown url";"TRUE";"FALSE";"cnvs in rbfox1 were collected from publicly available data from the above disorders or traits (in patients and in controls when reported) either in published papers (until april 2020) or databases (decipher https:// decipher.sanger.ac.uk; clinvar https://www.ncbi.nlm.nih.gov/clinvar; isca http://dbsearch.clinicalgenome.org/search/).;     to inspect the overlap between cnvs identi?ed in patients and putative cis-regulatory elements we used epigenetic data from encode (https://www.encodeproject.org/) from seven neural tissues and brain-related hi-c data from 3div to identify interactions with the ?rst distal promoter. cnvs in rbfox1 were collected from publicly available data from the above disorders or traits (in patients and in controls when reported) either in published papers (until april 2020) or databases (decipher https:// decipher.sanger.ac.uk; clinvar https://www.ncbi.nlm.nih.gov/clinvar; isca http://dbsearch.clinicalgenome.org/search/).";"";"yes";"NULL";"no_statement_no_data";"NULL";"reuse_findability";"NULL";"reuse_repo";"NULL";"https://decipher.sanger.ac.uk/";"decipher";"reuse_access";"NULL";"NULL";"reuse_licence";"NULL";"NULL";"open_data_reuse";"""CNVs in RBFOX1 were collected from ...  or databases ..."". other reused statements available";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1405;NA;"10.3390/jcm11226636";"10.3390+jcm11226636.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"<section> data availability statement: data used for this study are from the national inpatient sample and this database is available publicly for purchase at: https://www.hcup-us.ahrq.gov/nisoverview.jsp (accessed on 12 june 2022).";"";"yes";"NULL";"yes";"NULL";"reuse_findability";"NULL";"reuse_repo";"NULL";"https://www.hcup-us.ahrq.gov/nisoverview.jsp";"NULL";"reuse_access";"NULL";"NULL";"reuse_licence";"NULL";"NULL";"open_data_reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1247;NA;"10.1016/j.coisb.2019.10.004";"10.1016+j.coisb.2019.10.004.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"<section> center-reaction binding model uses nucleotide representation python and replacements happen based on 5281/zenodo.1306301 literature-backed mutabilities high-resolution 3d lattice simulation c++ comprising tfh cells fdcs stromal cells figshare.com/articles/computer_ b-cells and their interactions simulation_of_multicolor_brainbow_ staining_and_clonal_evolution_of_b_ cells_in_germinal_centers/7068419 combines deterministic clonal evolution with r available stochastic emergence of new clones integrates specific molecular detail into c++ existing agent-based model links cellular behaviour and molecular matlab mechanism via concentration-dependent statement rates introduces binding model with conserved and unknown variable parts as well as distracting";"";"unsure";"detected with oddpub, otherwise it would be not easy, because found in the table";"no_statement_no_data";"NULL";"yes";"NULL";"yes";"NULL";"http://doi.org/10.5281/zenodo.1306301";"Zenodo";"yes";"NULL";"2018";"yes";"NULL";"MIT";"open_data_reuse";"no author's name overlap, though not clearly stated in the article text. the dataset found in a table 1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1064;NA;"10.1038/s41398-022-01912-2";"10.1038/s41398-022-01912-2 ";"FALSE ";"upon request, unknown url ";"FALSE ";"FALSE ";" ";" ";"yes";"NULL";"yes";"NULL";"yes";"NULL";"reuse_repo";"NULL";"https://ctg.cncr.nl/software/summary_statistics";"NULL";"reuse_access";"NULL";"NULL";"reuse_licence";"NULL";"NULL";"open_data_reuse";"other articles in relation to this data are cited in DAS, and in text phrasing refers to reused data";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1303;NA;"10.3389/fneur.2022.1113811";"10.3389+fneur.2022.1113811.txt";"TRUE";"field-specific repository";"FALSE";"FALSE";"this data can be found here: [https://www.ncbi.nlm.nih.gov/clinvar/; accession numbers: scv001334672.11 scv001747927.6 and scv002574953.1].";"";"n_a";"article type case report. DAS to clinical trials - not sufficient";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"";"NULL";"false";"false"
1290;NA;"10.1212/wnl.0000000000200756";"10.1212+wnl.0000000000200756.txt";"TRUE";"general-purpose repository";"FALSE";"TRUE";"r-scripts that were used for analyzing the data have been made publicly available on the open science framework and can be accessed at (osf.io/69z42/).";"r-scripts that were used for analyzing the data have been made publicly available on the open science framework and can be accessed at (osf.io/69z42/).";"yes";"NULL";"yes";"NULL";"reuse_findability";"NULL";"reuse_repo";"NULL";"https://www.ukdataservice.ac.uk/";"UK Data Service";"reuse_access";"NULL";"NULL";"reuse_licence";"NULL";"NULL";"open_data_reuse";"we used 12-year longitudinal data from ELSA to investigate the association between ... The ELSA data set is freely available online and can be accessed after registration at the UK Data Service";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
1177;NA;"10.1093/nargab/lqac073";"10.1093/nargab/lqac073 ";"FALSE ";"unknown url ";"FALSE ";"TRUE ";" ";"<section> data availability the software is available at: https://github.com/healthml/ antisplodge/. ";"yes";"NULL";"yes";"NULL";"yes";"NULL";"no";"the data are shared on a project website (https://www.heartcellatlas.org/), and given that the data are freely available and not restricted, this is excluded, as there would have been more findable and persistent ways to share";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1386;NA;"10.1515/cclm-2021-1011";"10.1515+cclm-2021-1011.txt";"TRUE";"general-purpose repository";"FALSE";"FALSE";"because several transplant programs measure gfr in candidates before kidney donation [19] several data are available in the literature describing the percentiles of mgfr in this speci?c population [1–10].";"";"no";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"false positive - no reference to any used dataset";"NULL";"NULL";"false";"false"
1011;NA;"10.3390/ijerph191811733";"10.3390/ijerph191811733";"TRUE";"general-purpose repository, upon request";"FALSE";"FALSE";"<section> data availability statement: after project completion the quantitative data of the oegd-studisurvey will be available on https://osf.io/uxftz (accessed on 1 july 2022).    s1 table s1: s1_oegd-studisurvey_coding_frame.xlsx";"";"yes";"NULL";"yes";"NULL";"no";"https://osf.io/uxftz";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"access with registration is not restricted access - no metadata and landing page, so no possiblity to validate whether data exists at all";"NULL";"NULL";"false";"false"
1436;NA;"10.1021/acs.inorgchem.1c01532";"10.1021+acs.inorgchem.1c01532.txt";"TRUE";"field-specific repository";"FALSE";"FALSE";"the full structural data are provided in table s1 and can also be accessed using the identi?ers ccdc 2081412 and 2081413.;     the full crystallographic data can be accessed using the identi?ers ccdc 2081412 and 2081413. <insert> table 1.;     the crystallographic data have been submitted under the deposition number ccdc 2081411. been observed in the isostructural compound ?-mgn  2 but also in ren ·n  5 os (n ) (n )  hf n ·n  and wn ·n .";"";"n_a";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"paper not from Charité - false positive because of Chariton";"NULL";"false";"false"
1437;NA;"10.1021/acs.inorgchem.1c01666";"10.1021+acs.inorgchem.1c01666.txt";"TRUE";"field-specific repository";"FALSE";"FALSE";"<section> accession codes ccdc 2083998 contains the supplementary crystallographic data for this paper.";"";"n_a";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"paper not from Charité - false positive because of Chariton";"NULL";"false";"false"
1242;NA;"10.1002/mds.27659";"10.1002+mds.27659.txt";"FALSE";"re-use";"TRUE";"FALSE";"table s1). all data <section> data availability ipdgc gwas summary statistics are available on the ipdgc website (http://pdgenetics.org/resources) and 23andme gwas summary statistics will be made available to quali?ed researchers under an agreement with 23andme that protects the privacy of the 23andme participants.";"";"yes";"NULL";"yes";"NULL";"yes";"NULL";"no";"https://pdgenetics.org/ is not a repository - the list of files (datasets?) is unstructured and has no metadata or identifiers (https://pdgenetics.org/resources); as it is openly available, this cannot receive LOM, as there are better ways available, unlike (in part) for restricted-access data";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1067;NA;"10.1038/s41746-022-00620-x";"10.1038/s41746-022-00620-x ";"FALSE ";"upon request, unknown url ";"FALSE ";"FALSE ";" ";" ";"yes";"NULL";"yes";"NULL";"unsure";"NULL";"no";"https://art-decor.org/art-decor/decor-project--orch";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"does not seem to be a repository and the website would be anyways not persistent";"NULL";"NULL";"false";"false"
1406;NA;"10.3390/life12050749";"10.3390+life12050749.txt";"TRUE";"general-purpose repository, unknown url";"FALSE";"FALSE";"to some extent the core data set initiative (https://www.medizininformatik-initiative.de/ en/medical-informatics-initiatives-core-data-set accessed on 1 march 2022) of the medical informatics consortia will ensure that a minimal set of structured information is available across germany (https://www.medizininformatik-initiative.de/en/medical-informaticsinitiatives-core-data-set accessed on 1 march 2022) of the medical informatics consortia will ensure that a minimal set of structured information is available across germany.      the ucc currently employs 51 archetypes in 12 different templates resulting in more than 350 data items that were either newly created or re-used from internationally available or highmed native models (see https://ckm.highmed.org/ accessed on 1 march 2022).";"";"yes";"NULL";"yes_statement_no_data";"NULL";"reuse_findability";"NULL";"reuse_repo";"NULL";"https://ckm.highmed.org/";"NULL";"reuse_access";"NULL";"NULL";"reuse_licence";"NULL";"NULL";"open_data_reuse";" 350 data items that were either newly created or re-used from internationally available or HiGHmed native models";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
492;NA;"10.1002/14651858.cd015125";"10.1002/14651858.cd015125";"TRUE";"general-purpose repository";"FALSE";"FALSE";"the completed rob 2 tool with responses to all assessed signalling questions is available online at: https://zenodo.org/ record/6334453#.";"";"yes";"to me it rather sounds like a clear reference to data, but we need to agree";"no_statement_no_data";"NULL";"yes";"NULL";"yes";"NULL";"https://doi.org/10.5281/zenodo.6334453";"Zenodo";"yes";"NULL";"2021";"yes";"NULL";"CC BY";"own_open_data";"NULL";"yes";"NULL";"1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"with macros, which is actually not that machine-readable";"NULL";"NULL";"no_replication";"as far as I see, this is the form used for extraction, and not actually the extraction results; but I would like somebody to confirm";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
1192;NA;"10.1111/jcmm.17338";"10.1111/jcmm.17338 ";"FALSE ";"upon request, unknown url ";"FALSE ";"TRUE ";" ";"41 these cell types included macrophages natural killer (nk) cells dendritic cells and mast cells monocytes eosinophils and neutrophils. ";"no";"I do not see any relevant URLs - maybe it is somewhere in the references";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"the articles says that they ""download[ed] gene expression TCGA ESCA (oesophageal carcinoma), [...] data""; thus, it maybe a case of data reuse, but the reference is to another article, and we do not pursue a search for the actual datasets further";"NULL";"NULL";"false";"false"
1171;NA;"10.1038/s42003-022-03448-z";"10.1038/s42003-022-03448-z ";"FALSE ";"supplement, upon request, unknown url ";"FALSE ";"TRUE ";"we ?rst analyzed gwas data on 7046926 single nucleotide polymorphisms (snps) and their association with logarithm-transformed egfr separately for 109993 dm (type 2 or type 1) and 1070999 nodm individuals (stage 1 including 72 studies from ckdgen consortium 31 and uk biobank ukb ; mostly european-ancestry; supplementary data 1 methods fig. 1a).;     we sought replication of identi?ed loci in independent dm-/ nodm-strati?ed data (stage 2 n dm = 68698 n nodm = 225114; million veterans program mvp  michigan genomics initiative mgi  trøndelag health study hunt ; all european-ancestry; supplementary data 1 methods).;     in the discovery search (stage 1 n dm = 109993; n nodm = 1070999) we identi?ed four egfr loci with signi?cant dm/ nodm-difference (supplementary fig. 1): (i) two by the difference test approach (rs77924615 near umod-pdilt rs12233328 near pde9a; p diff < 5 × ?8  supplementary data 2) and (ii) two further loci by the overall+difference test approach and p diff;     <section> variants  supplementary data 2).;     details of the overall +difference test results are provided in supplementary note and supplementary data 3 conditional difference analyses on known mentary p fig. overall 2.;     <section> in = umod-pdilt 68698 n nodm = in 225114) supplethree of the four loci replicated (near umod-pdilt med1neurod2 and tppp; one-sided p diff < 0.05/4 = 0.0125; table 1 supplementary data 2) while the pde9a locus variant did not (p n nodm diff in = the =;     <section> fig. 3): (i) six loci by the difference test approach (p diff < 5 × ?8  supplementary data 2) including the three loci already found by the discovery+replication approach now all with p;     <section> from the overall+difference test approach (near slc22a2; p overall < 5 × ?8 and p diff < 0.05/610 = 8.2 × ?5 ; 610 followed variants as described above supplementary data 2).;     sensitivity analyses con?rmed that dm/nodm-difference was also observed without log-transformation of egfr and also after adjusting for interaction with age or other egfr risk factors (supplementary note 2 supplementary data 4 supplementary table 1).;     the identi?ed cubn locus egfr lead variant rs11254238 showed (i) no correlation with the known signals for uacr (r² < 0.001 d’ > 0.24 to any of the known independent signal variants for uacr rs141493439 rs45551835 rs557338857 rs562661763 rs74375025) (ii) no effect on uacr 41 (p = 0.57 supplementary data 6) and (iii) a twice as large effect on egfr in dm compared to nodm but the difference was not signi?cant (b dm = 0.0048 b;     since all 7 dif(p dm < 5 × ?8  fig. 5 supplementary data 10).;     <section> we also used the same approach as in the previous gps tool to prioritize the genes underneath the 32 novel egfr loci (34 independent signals supplementary data 11–15 supplementary;     <section> gfr was estimated in all study participants in all studies using serum creatinine measurements via the chronic kidney disease epidemiology collaboration (ckdepi) formula study-speci?c information on the utilized assay and year of measurement is given in supplementary data 1. ";"<section> code availability the analysis plan can be downloaded from https://ckdgen.eurac.edu/mediawiki/index. php/ckdgen_round_4_epacts_analysis_plan and the phenotype command line script from https://github.com/genepi-freiburg/ckdgen-pheno. ";"yes";"NULL";"yes";"NULL";"unsure";"NULL";"reuse_repo";"NULL";"https://ckdgen.imbi.uni-freiburg.de/";"NULL";"reuse_access";"NULL";"NULL";"reuse_licence";"NULL";"NULL";"open_data_reuse";"under following link https://ckdgen.imbi.uni-freiburg.de/datasets there is a list of datasets for some publications, but I do not find the current pub. it does not clearly sound form the DAs that it is reuse, so I would like to confirm";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
