doi,pmid,e_pub_year
10.2807/1560-7917.ES.2018.23.21.1700513,29845929,2018
10.1002/jbio.201800066,29845751,2018
10.1007/s00393-018-0476-8,29845555,2018
10.18632/oncotarget.25275,29844871,2018
10.1161/HYPERTENSIONAHA.118.10935,29844145,2018
10.5469/neuroint.2018.13.1.32.e1,29843511,2018
10.3233/JAD-180022,29843243,2018
10.1016/j.jri.2018.05.008,29843114,2018
10.1016/j.pharmthera.2018.05.011,29842917,2018
10.1007/s00330-018-5511-2,29808428,2018
10.1007/s00441-018-2848-4,29808383,2018
10.1007/s00393-018-0477-7,29808334,2018
10.1055/a-0542-3409,29807382,2018
10.1055/s-0043-117490,29807374,2018
10.1159/000489915,29807363,2018
10.4244/EIJ-D-18-00344,29806820,2018
10.1155/2018/7307154,29805809,2018
10.1016/j.jcf.2018.05.003,29805050,2018
10.1515/cclm-2018-0231,29804099,2018
10.1016/j.jaad.2018.05.032,29803904,2018
10.1016/j.anai.2018.05.012,29803707,2018
10.1016/j.clinph.2018.04.614,29803404,2018
10.1186/s12974-018-1179-4,29803225,2018
10.1016/j.hrthm.2018.05.016,29803020,2018
10.1007/s00393-018-0485-7,29802431,2018
10.1136/annrheumdis-2017-212888,29802224,2018
10.1055/a-0597-8188,29801181,2018
10.1001/jamapsychiatry.2018.0623,29800949,2018
10.1016/j.ijpddr.2018.05.004,29800794,2018
10.1016/j.psychres.2018.05.017,29800777,2018
10.1210/en.2018-00100,29800110,2018
10.1001/jamasurg.2018.0996,29799910,2018
10.1371/journal.pone.0197823,29799854,2018
10.1021/acs.analchem.8b00356,29799187,2018
10.1007/s10554-018-1379-0,29799062,2018
10.1016/j.jcin.2018.04.014,29798778,2018
10.1002/erv.2605,29797742,2018
10.1111/aji.12988,29797540,2018
10.2147/DDDT.S133205,29795977,2018
10.1192/bjp.2018.74,29792587,2018
10.1016/j.kint.2018.01.021,29792274,2018
10.1186/s13059-018-1441-1,29792225,2018
10.1111/apha.13102,29791781,2018
10.1200/JCO.2017.77.2285,29791287,2018
10.1111/all.13487,29791010,2018
10.1093/neuros/nyy188,29790979,2018
10.1007/s11481-018-9790-9,29790105,2018
10.1007/s00330-018-5481-4,29789910,2018
10.1093/cid/ciy416,29788331,2018
10.1093/ibd/izy155,29788318,2018
10.1093/nar/gky424,29788317,2018
10.1111/all.13482,29786879,2018
10.1098/rstb.2017.0222,29786557,2018
10.1098/rstb.2017.0221,29786556,2018
10.1111/bjd.16524,29785829,2018
10.1002/cbic.201800268,29785742,2018
10.1007/s13365-018-0647-z,29785584,2018
10.1182/blood-2018-02-834895,29784639,2018
10.1186/s12905-018-0559-3,29783960,2018
10.3390/ijms19051519,29783732,2018
10.1016/j.msard.2018.05.003,29783157,2018
10.1089/acm.2018.0002,29782198,2018
10.1097/TP.0000000000002278,29781954,2018
10.1002/art.40557,29781588,2018
10.3389/fendo.2018.00207,29780355,2018
10.3389/fpsyt.2018.00179,29780335,2018
10.1016/j.jaip.2018.04.012,29779967,2018
10.1016/j.crad.2018.04.003,29779758,2018
10.1111/all.13478,29779247,2018
10.1016/j.ejso.2018.05.002,29778616,2018
10.1007/s10096-018-3282-y,29777490,2018
10.1007/s00392-018-1281-8,29777373,2018
10.1007/s00464-018-6215-z,29777354,2018
10.1007/s00125-018-4635-x,29777263,2018
10.1038/s41386-018-0081-1,29777198,2018
10.1016/j.jbiomech.2018.04.047,29776822,2018
10.1016/j.jtv.2018.05.003,29776816,2018
10.1016/j.kint.2018.02.022,29776755,2018
10.1016/j.jdent.2018.03.010,29775637,2018
10.1080/1744666X.2018.1477591,29774755,2018
10.1007/s00384-018-3083-x,29774398,2018
10.3389/fphys.2018.00480,29773995,2018
10.1038/s41598-018-26099-9,29773827,2018
10.1038/s41467-018-04353-y,29773801,2018
10.1158/1078-0432.CCR-18-0323,29773662,2018
10.1183/13993003.02133-2017,29773606,2018
10.1021/acs.jcim.8b00150,29772901,2018
10.1371/journal.pone.0197535,29771958,2018
10.1172/JCI97065,29771684,2018
10.1177/0961203318776093,29771193,2018
10.1007/s00347-018-0732-y,29770858,2018
10.1038/s41574-018-0010-8,29769693,2018
10.1074/jbc.RA118.003153,29769308,2018
10.1084/jem.20171455,29769248,2018
10.1186/s40644-018-0154-8,29769114,2018
10.1093/annonc/mdy181,29767688,2018
10.1007/s00393-018-0475-9,29767341,2018
10.1056/NEJMoa1802686,29766772,2018
10.1056/NEJMoa1802712,29766771,2018
10.1056/NEJMoa1804355,29766770,2018
10.1007/s00401-018-1865-4,29766299,2018
10.1007/s00347-018-0724-y,29766263,2018
10.1007/s00402-018-2944-7,29766258,2018
10.1098/rsos.172212,29765675,2018
10.3389/fpsyt.2018.00168,29765339,2018
10.1038/s41585-018-0024-y,29765145,2018
10.1177/0269881118772454,29764270,2018
10.1080/14764172.2018.1461232,29764244,2018
10.1016/j.ejmech.2018.05.012,29763807,2018
10.1016/j.reprotox.2018.05.003,29763655,2018
10.1016/j.ccell.2018.04.004,29763623,2018
10.1016/j.expneurol.2018.05.012,29763601,2018
10.1148/radiol.2018172928,29762096,2018
10.1007/978-1-4939-7819-9_20,29761446,2018
10.1007/s00062-018-0690-4,29761219,2018
10.3389/fpubh.2018.00122,29761097,2018
10.1002/brb3.976,29761024,2018
10.1002/brb3.956,29761009,2018
10.1186/s13756-018-0353-x,29760912,2018
10.1155/2018/5832460,29760728,2018
10.3389/fimmu.2018.00840,29760695,2018
10.1016/j.rpor.2018.01.004,29760589,2018
10.1038/s41431-018-0128-0,29760432,2018
10.1177/0194599818774741,29759028,2018
10.1055/s-0044-100191,29758578,2018
10.1055/a-0600-2348,29758577,2018
10.1055/a-0586-8669,29758576,2018
10.1055/a-0592-6861,29758575,2018
10.1016/j.wneu.2018.05.017,29758368,2018
10.1016/j.ijpharm.2018.05.027,29758346,2018
10.1097/TP.0000000000002263,29757901,2018
10.1097/TP.0000000000002269,29757894,2018
10.2450/2018.0028-18,29757137,2018
10.1177/1120700018759301,29756497,2018
10.3389/fncel.2018.00109,29755321,2018
10.1038/s41416-018-0093-y,29755112,2018
10.1002/prca.201700155,29754423,2018
10.1007/s00705-018-3847-1,29754305,2018
10.1007/s00125-018-4636-9,29754289,2018
10.1016/j.gene.2018.05.029,29753808,2018
10.1016/S1470-2045(18)30242-0,29753700,2018
10.1016/j.jpeds.2018.03.052,29753540,2018
10.1016/j.semnephrol.2018.02.006,29753402,2018
10.1016/j.neuroimage.2018.05.025,29753107,2018
10.1186/s13014-018-1047-5,29751842,2018
10.3390/jcdd5020029,29751653,2018
10.1016/j.jad.2018.04.101,29751239,2018
10.1016/j.chest.2018.04.036,29750923,2018
10.1111/ddg.13531_g,29750471,2018
10.1111/ddg.13531,29750467,2018
10.1111/ddg.13516_g,29750455,2018
10.1111/ddg.13516,29750443,2018
10.1111/ddg.13471,29750442,2018
10.1002/elps.201800030,29750373,2018
10.1007/s00467-018-3970-y,29750317,2018
10.2147/JIR.S160573,29750051,2018
10.1038/s41375-018-0125-x,29749397,2018
10.1007/s11605-018-3804-z,29748738,2018
10.1038/s41430-018-0158-2,29748654,2018
10.1038/s41430-017-0007-8,29748650,2018
10.3390/genes9050247,29748516,2018
10.1136/thoraxjnl-2016-209429,29748253,2018
10.3174/ajnr.A5665,29748202,2018
10.1530/ERC-18-0100,29748190,2018
10.1111/jnc.14460,29747224,2018
10.1093/ndt/gfy118,29746671,2018
10.1371/journal.pcbi.1005998,29746472,2018
10.1080/02656736.2018.1469169,29745269,2018
10.1117/1.JBO.23.9.091409,29745130,2018
10.1111/ajt.14925,29745007,2018
10.1111/add.14259,29744956,2018
10.1002/jor.24040,29744925,2018
10.1002/bjs.10879,29744860,2018
10.1007/s00330-018-5452-9,29744643,2018
10.1007/s00392-018-1274-7,29744616,2018
10.1038/s41586-018-0097-z,29743673,2018
10.1038/s41380-018-0053-1,29743582,2018
10.1126/scitranslmed.aan4587,29743347,2018
10.1186/s12967-018-1498-3,29743075,2018
10.1159/000488391,29742519,2018
10.1016/j.bpj.2018.03.032,29742399,2018
10.1093/europace/eux128,29741689,2018
10.1093/brain/awy105,29741608,2018
10.3389/fimmu.2018.00741,29740431,2018
10.3389/fneur.2018.00273,29740391,2018
10.1186/s12909-018-1196-0,29739405,2018
10.1177/1120700018772277,29739256,2018
10.1055/a-0586-3974,29739026,2018
10.1016/j.cub.2018.03.011,29738732,2018
10.3390/nu10050582,29738509,2018
10.1097/YIC.0000000000000222,29738426,2018
10.1080/14779072.2018.1474099,29737886,2018
10.1002/ccd.27611,29737618,2018
10.1007/s10286-018-0530-2,29737432,2018
10.1007/s00210-018-1507-3,29736621,2018
10.4103/psychiatry.IndianJPsychiatry_406_17,29736059,2018
10.1038/s41591-018-0011-0,29736027,2018
10.1038/s41591-018-0015-9,29736023,2018
10.1038/s41588-018-0114-z,29736013,2018
10.1038/s41389-018-0047-5,29735981,2018
10.1136/jnnp-2017-317488,29735511,2018
10.1161/CIRCULATIONAHA.118.034710,29735484,2018
10.4049/jimmunol.1701728,29735481,2018
10.3390/ijms19051365,29734661,2018
10.1016/j.conb.2018.04.006,29734030,2018
10.1016/j.neurad.2018.04.002,29733920,2018
10.1016/j.juro.2018.05.003,29733838,2018
10.1377/hlthaff.2017.1630,29733730,2018
10.1002/art.40544,29732713,2018
10.2147/RMHP.S157379,29731670,2018
10.1016/j.jpeds.2018.03.014,29731355,2018
10.1007/s00401-018-1854-7,29730775,2018
10.1016/j.spinee.2018.05.003,29730458,2018
10.1016/j.jcct.2018.03.010,29730016,2018
10.1016/j.msksp.2018.04.008,29729545,2018
10.1016/j.wneu.2018.04.169,29729459,2018
10.1111/jdv.15039,29729106,2018
10.1111/micc.12458,29729094,2018
10.1007/s40279-018-0930-4,29729003,2018
10.1007/s00415-018-8861-4,29728768,2018
10.1007/s00167-018-4939-x,29728742,2018
10.1186/s13023-018-0815-5,29728119,2018
10.1186/s12877-018-0799-y,29728069,2018
10.1186/s12879-018-3120-y,29728063,2018
10.1016/j.ajhg.2018.03.011,29727687,2018
10.1152/ajpheart.00510.2017,29727215,2018
10.1093/ehjcvp/pvy015,29726985,2018
10.1007/s11064-018-2542-7,29725918,2018
10.3389/fsurg.2018.00032,29725594,2018
10.1523/JNEUROSCI.1985-17.2018,29724796,2018
10.1016/j.clinthera.2018.04.006,29724499,2018
10.1186/s40644-018-0150-z,29724245,2018
10.1186/s12885-018-4432-4,29724189,2018
10.3390/jcm7050095,29723976,2018
10.1055/s-0044-102294,29723906,2018
10.1055/a-0604-3249,29723896,2018
10.1016/j.jdent.2018.04.026,29723548,2018
10.4103/1673-5374.230284,29722309,2018
10.1111/ajt.14897,29722128,2018
10.1007/s11060-018-2882-9,29721751,2018
10.1007/s11065-018-9374-8,29721646,2018
10.18632/oncotarget.25056,29721210,2018
10.1186/s13148-018-0478-z,29721103,2018
10.1055/a-0582-0122,29720744,2018
10.1038/s41586-018-0077-3,29720655,2018
10.1530/EC-18-0160,29720511,2018
10.1158/1078-0432.CCR-18-0142,29720506,2018
10.1161/STROKEAHA.117.019740,29720437,2018
10.1186/s12883-018-1063-y,29720109,2018
10.1016/j.ejro.2017.12.002,29719852,2018
10.18632/oncotarget.24908,29719623,2018
10.18632/oncotarget.24793,29719597,2018
10.1016/j.celrep.2018.03.126,29719243,2018
10.1259/dmfr.20170361,29718688,2018
10.1093/nar/gky318,29718510,2018
10.1093/nar/gky301,29718355,2018
10.1093/ejcts/ezy077,29718232,2018
10.1093/ejcts/ezy181,29718178,2018
10.1093/ejcts/ezy179,29718154,2018
10.1186/s12909-018-1159-5,29716574,2018
10.1016/j.expneurol.2018.04.014,29715474,2018
10.2106/JBJS.17.01005,29715222,2018
10.21873/anticanres.12535,29715113,2018
10.21873/anticanres.12509,29715087,2018
10.1002/mnfr.201700889,29714050,2018
10.1007/s00784-018-2446-6,29713887,2018
10.1007/s00330-018-5432-0,29713779,2018
10.1523/JNEUROSCI.2901-17.2018,29712780,2018
10.1161/HYPERTENSIONAHA.117.10562,29712741,2018
10.1001/jamaneurol.2018.1011,29710121,2018
10.1016/j.jcms.2018.04.005,29709327,2018
10.1016/j.trre.2018.04.001,29709248,2018
10.1002/ejhf.1194,29709099,2018
10.1177/1352458517741191,29708444,2018
10.1177/0391398818771530,29707988,2018
10.12688/f1000research.13010.1,29707207,2018
10.3389/fpsyt.2018.00122,29706904,2018
10.1016/j.jsxm.2018.03.087,29706579,2018
10.1016/j.meegid.2018.02.033,29706488,2018
10.1016/j.msard.2018.04.006,29704802,2018
10.1007/s00392-018-1256-9,29704214,2018
10.1007/s00292-018-0436-8,29704046,2018
10.1038/s41598-018-25034-2,29704005,2018
10.1212/WNL.0000000000005614,29703767,2018
10.1016/j.clinthera.2018.03.002,29703432,2018
10.1016/j.jcrs.2017.12.025,29703287,2018
10.1186/s13073-018-0542-5,29703216,2018
10.1097/MD.0000000000010579,29703051,2018
10.1016/j.cgh.2018.04.027,29702300,2018
10.1016/j.bbalip.2018.04.019,29702245,2018
10.1111/jch.13300,29701009,2018
10.1038/s41588-018-0090-3,29700475,2018
10.1016/j.psychres.2018.02.055,29699889,2018
10.1016/j.chroma.2018.04.035,29699872,2018
10.1016/j.radonc.2018.04.007,29699833,2018
10.1186/s12885-018-4353-2,29699509,2018
10.1186/s12859-018-2159-5,29699497,2018
10.1016/j.jaip.2018.04.010,29698807,2018
10.1371/journal.pone.0196486,29698472,2018
10.1093/schbul/sby052,29697804,2018
10.1213/ANE.0000000000003397,29697505,2018
10.1097/HJH.0000000000001705,29697479,2018
10.1111/head.13302,29697156,2018
10.1007/s00406-018-0892-4,29696357,2018
10.3389/fchem.2018.00093,29696137,2018
10.1080/20013078.2018.1454776,29696076,2018
10.1038/s41387-018-0029-x,29695705,2018
10.1128/JVI.00082-18,29695421,2018
10.1016/j.conb.2018.04.003,29694921,2018
10.1002/jbmr.3454,29694687,2018
10.3892/ijmm.2018.3620,29693115,2018
10.1038/s41576-018-0007-0,29692413,2018
10.1007/s00393-018-0456-z,29691692,2018
10.1007/s00393-018-0458-x,29691690,2018
10.1007/s00393-018-0455-0,29691689,2018
10.1007/s00292-018-0435-9,29691676,2018
10.1016/j.vaccine.2018.04.023,29691102,2018
10.1186/s12916-018-1045-3,29690878,2018
10.3233/JND-180315,29689734,2018
10.1159/000489144,29689558,2018
10.1097/TP.0000000000002252,29688992,2018
10.1111/all.13466,29688579,2018
10.1093/database/bay026,29688377,2018
10.1007/s00401-018-1849-4,29687258,2018
10.1155/2018/3836714,29686998,2018
10.3389/fped.2018.00077,29686978,2018
10.1155/2018/8053168,29686890,2018
10.3389/fimmu.2018.00689,29686678,2018
10.3389/fphys.2018.00359,29686627,2018
10.3399/bjgp18X696173,29686133,2018
10.1161/HYPERTENSIONAHA.118.10815,29686019,2018
10.1158/1078-0432.CCR-17-3060,29685880,2018
10.1016/j.ymthe.2018.04.007,29685384,2018
10.1186/s12889-018-5457-y,29685111,2018
10.1016/j.vph.2018.04.006,29684642,2018
10.1016/j.bbr.2018.04.021,29684473,2018
10.1016/j.tmaid.2018.04.009,29684439,2018
10.1016/j.expneurol.2018.04.004,29684438,2018
10.1080/0142159X.2018.1459530,29683024,2018
10.18632/oncotarget.24524,29682195,2018
10.3389/fendo.2018.00146,29681888,2018
10.1016/j.stem.2018.04.004,29681514,2018
10.1007/s00705-018-3843-5,29680923,2018
10.1016/j.jcms.2018.03.013,29680682,2018
10.1016/j.jcmg.2018.02.015,29680341,2018
10.1016/j.neuroimage.2018.04.038,29679735,2018
10.1016/j.jaci.2018.03.012,29679657,2018
10.1111/pai.12910,29679413,2018
10.1007/s11940-018-0504-7,29679165,2018
10.1007/s00115-018-0523-3,29679129,2018
10.1007/s00115-018-0515-3,29679126,2018
10.1007/s00259-018-3996-1,29679113,2018
10.1007/s00018-018-2815-y,29679094,2018
10.1016/j.niox.2018.04.005,29678764,2018
10.1016/j.jaci.2018.01.052,29678749,2018
10.1186/s12889-018-5415-8,29678152,2018
10.1111/jdv.14891,29676534,2018
10.1111/bjh.15233,29676440,2018
10.1038/s41514-018-0024-4,29675265,2018
10.1016/j.joms.2018.03.018,29673850,2018
10.1016/j.healthpol.2018.03.005,29673803,2018
10.1016/j.jdent.2018.04.010,29673686,2018
10.1016/j.jcin.2018.03.005,29673507,2018
10.1002/ehf2.12277,29673122,2018
10.1055/s-0038-1639467,29672807,2018
10.1021/acsnano.8b00776,29672025,2018
10.1007/s00063-018-0440-z,29671037,2018
10.1007/s00108-018-0416-3,29671012,2018
10.1007/s00108-018-0421-6,29671011,2018
10.3389/fimmu.2018.00646,29670622,2018
10.1038/s41467-018-03995-2,29670095,2018
10.1098/rsif.2018.0012,29669893,2018
10.1158/1078-0432.CCR-17-2661,29669806,2018
10.1186/s12969-018-0246-9,29669569,2018
10.1093/eurpub/cky067,29668870,2018
10.1093/brain/awy102,29668855,2018
10.1371/journal.pone.0195534,29668720,2018
10.1002/ehf2.12290,29667356,2018
10.1007/s11739-018-1846-6,29667109,2018
10.1007/s00115-018-0521-5,29666880,2018
10.1186/s13072-018-0187-z,29665845,2018
10.1016/j.fsigen.2018.04.005,29665468,2018
10.1002/ana.25233,29665094,2018
10.1111/tri.13262,29665090,2018
10.1111/trf.14627,29665067,2018
10.1289/EHP2738,29664587,2018
10.1111/imr.12656,29664564,2018
10.1002/jbm.b.34139,29663644,2018
10.1111/pace.13351,29663449,2018
10.1007/s00405-018-4977-5,29663114,2018
10.1007/s00784-018-2438-6,29663086,2018
10.18632/oncotarget.24639,29662618,2018
10.1038/s41588-018-0098-8,29662163,2018
10.1038/s41598-018-23586-x,29662068,2018
10.1016/j.ejim.2018.04.010,29661692,2018
10.1016/j.ymgme.2018.03.001,29661558,2018
10.1016/j.schres.2018.03.019,29661524,2018
10.1055/a-0574-2306,29660750,2018
10.1016/j.ejca.2018.02.022,29660597,2018
10.1016/j.psychres.2018.03.078,29660571,2018
10.1016/j.cgh.2018.04.015,29660527,2018
10.1111/liv.13859,29660259,2018
10.1113/JP275894,29660141,2018
10.1210/jc.2017-02772,29659887,2018
10.1097/RLI.0000000000000467,29659381,2018
10.1002/jmri.26045,29659131,2018
10.1111/jocd.12541,29659116,2018
10.1080/21678421.2018.1452944,29658324,2018
10.1098/rsos.171268,29657747,2018
10.3899/jrheum.170904,29657142,2018
10.1016/j.ijcard.2018.03.136,29657080,2018
10.1016/j.kint.2018.02.006,29656903,2018
10.1016/j.jamda.2018.02.010,29656837,2018
10.1002/jmri.26049,29656611,2018
10.1002/hbm.24075,29656430,2018
10.1016/j.ajo.2018.04.006,29655645,2018
10.1017/S0950268818000845,29655384,2018
10.1016/j.neuroimage.2018.04.020,29654875,2018
10.1007/8904_2018_93,29654543,2018
10.1007/s10741-018-9701-4,29654449,2018
10.1007/s00393-018-0459-9,29654392,2018
10.1681/ASN.2017050492,29654213,2018
10.1055/a-0594-2616,29653461,2018
10.1055/a-0583-1093,29653459,2018
10.1016/j.bone.2018.04.006,29653293,2018
10.1016/j.jclinepi.2018.04.004,29653200,2018
10.1371/journal.pone.0195516,29652914,2018
10.3390/nu10040483,29652817,2018
10.23736/S0026-4806.18.05628-8,29652038,2018
10.2174/1570159X16666180412110919,29651951,2018
10.1007/s00062-018-0683-3,29651586,2018
10.1136/jnnp-2017-317611,29650794,2018
10.1634/theoncologist.2017-0473,29650686,2018
10.1016/j.jbiomech.2018.03.045,29650410,2018
10.1055/a-0577-8006,29649840,2018
10.1016/j.ijsu.2018.04.004,29649666,2018
10.1016/j.concog.2018.03.010,29649652,2018
10.1371/journal.pone.0195828,29649334,2018
10.1371/journal.pone.0195376,29649235,2018
10.3390/ijerph15040739,29649161,2018
10.1093/ejcts/ezy151,29648625,2018
10.1111/ddg.13498,29645394,2018
10.1111/ddg.13498_g,29645393,2018
10.1080/08039488.2018.1457178,29644923,2018
10.1002/chem.201800763,29644761,2018
10.1007/s11060-018-2858-9,29644485,2018
10.1007/s00101-018-0433-6,29644444,2018
10.1007/s00103-018-2730-2,29644442,2018
10.1007/s00392-018-1246-y,29644412,2018
10.3390/ijms19041126,29642561,2018
10.1016/j.celrep.2018.03.055,29642010,2018
10.1371/journal.pone.0194244,29641527,2018
10.1089/hum.2018.007,29641318,2018
10.1164/rccm.201711-2259LE,29638143,2018
10.1111/imm.12933,29637999,2018
10.3389/fped.2018.00067,29637934,2018
10.1007/s00296-018-3953-0,29637325,2018
10.3389/fsurg.2018.00024,29637073,2018
10.7717/peerj.4622,29637027,2018
10.1186/s13601-018-0197-8,29636895,2018
10.1038/s41598-018-24075-x,29636527,2018
10.1038/s41598-018-24152-1,29636524,2018
10.1055/a-0596-7714,29635677,2018
10.1093/annonc/mdy105,29635438,2018
10.1093/ndt/gfy057,29635428,2018
10.1016/j.autrev.2018.01.009,29635081,2018
10.1371/journal.pone.0195849,29634764,2018
10.1172/JCI95305,29634489,2018
10.1177/0271678X18768443,29633884,2018
10.1111/bju.14239,29633515,2018
10.1007/s12020-018-1592-6,29633144,2018
10.1007/s00103-018-2728-9,29633038,2018
10.1021/acscentsci.7b00504,29632881,2018
10.18632/oncotarget.24586,29632634,2018
10.1186/s13223-018-0234-0,29632547,2018
10.1038/s41588-018-0084-1,29632382,2018
10.1038/s41593-018-0128-y,29632361,2018
10.1038/s41590-018-0082-6,29632329,2018
10.1177/1550059418767584,29631447,2018
10.1164/rccm.201711-2175LE,29630848,2018
10.1097/CCM.0000000000003134,29629987,2018
10.3389/fphys.2018.00120,29628891,2018
10.1016/j.tips.2018.03.004,29628275,2018
10.1016/j.hrtlng.2018.03.009,29628145,2018
10.1002/rmv.1975,29626377,2018
10.1016/j.jse.2018.02.057,29625813,2018
10.1186/s13012-018-0744-7,29625615,2018
10.1080/03007995.2018.1462785,29625532,2018
10.1016/j.eurpsy.2018.02.002,29625377,2018
10.1177/1120672118766809,29623732,2018
10.1007/s10545-018-0174-3,29623569,2018
10.1007/s11916-018-0686-4,29623520,2018
10.1007/s00432-018-2637-1,29623421,2018
10.1007/s00292-018-0433-y,29623403,2018
10.3389/fimmu.2018.00428,29623076,2018
10.1136/bmjopen-2017-019342,29622574,2018
10.1186/s12969-018-0236-y,29622022,2018
10.1055/s-0044-100508,29621822,2018
10.1159/000487958,29621785,2018
10.1080/1354750X.2018.1460763,29619842,2018
10.1080/1354750X.2018.1460762,29619838,2018
10.1007/s15006-018-0383-6,29619692,2018
10.1007/s10741-018-9698-8,29619635,2018
10.1007/s00115-018-0512-6,29619535,2018
10.3205/dgkh000310,29619292,2018
10.4103/ijpvm.IJPVM_131_17,29619152,2018
10.3389/fnins.2018.00150,29618965,2018
10.1038/s41598-018-24036-4,29618800,2018
10.1038/s41598-018-23949-4,29618748,2018
10.1158/1078-0432.CCR-17-2947,29618617,2018
10.1186/s12966-018-0669-1,29618384,2018
10.1093/ndt/gfy030,29617898,2018
10.1371/journal.pone.0193257,29617365,2018
10.1111/apa.14354,29617052,2018
10.1007/s13311-018-0622-7,29616494,2018
10.3758/s13415-018-0586-4,29616472,2018
10.1186/s40658-018-0206-y,29616365,2018
10.1007/s00104-018-0625-2,29616280,2018
10.3389/fimmu.2018.00545,29616036,2018
10.3389/fneur.2018.00171,29615965,2018
10.3389/fphar.2018.00221,29615904,2018
10.1038/s41598-018-23881-7,29615815,2018
10.1186/s12955-018-0881-3,29615040,2018
10.1055/s-0043-115616,29614534,2018
10.1055/a-0543-4544,29614530,2018
10.1159/000487403,29614497,2018
10.1111/jcpe.12900,29611218,2018
