article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1016/j.jclinepi.2021.12.012,https://doi.org/10.5281/zenodo.5141343,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1016/j.nicl.2022.103113,https://osf.io/7z8hj/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,37.5,42.86,33.33,25,40,50,50,0,50,33.33,50,0,0,25,50,50,50,100,0,50,0,50,0,100,0,50,0,0,25,50,50,100,0
10.1016/j.stem.2021.11.003,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162827,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-021-27704-8,https://www.ebi.ac.uk/ena/browser/view/PRJEB44263,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-021-27704-8,https://www.ebi.ac.uk/pride/archive/projects/PXD027355,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-021-27704-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE180052,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-30009-z,https://www.ebi.ac.uk/ena/browser/view/PRJEB47337,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-30009-z,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_011800105.1/,NCBI Genome,NCBI Genome,field-specific repository,no license,NULL,url,27.08,35.71,33.33,0,30,50,25,0,50,33.33,0,0,0,25,0,50,50,100,0,25,0,50,0,100,0,0,0,0,25,0,50,100,0
10.1038/s41467-022-30009-z,https://www.ncbi.nlm.nih.gov/nuccore?term=OK210796-OK210933,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41467-022-33882-w,https://www.ebi.ac.uk/pride/archive/projects/PXD029237/,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-34589-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190605,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41586-022-05395-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE213424,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41588-022-01190-0,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA777710,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41597-022-01532-x,https://doi.org/10.6084/m9.figshare.19298807.v2,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.3390/cancers14153745,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175509,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41598-022-11924-z,https://osf.io/z4qmu/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,37.5,42.86,33.33,25,40,50,50,0,50,33.33,50,0,0,25,50,50,50,100,0,50,0,50,0,100,0,50,0,0,25,50,50,100,0
10.1038/s41592-022-01431-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB50270,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fcvm.2022.1024053,https://doi.org/10.6084/m9.figshare.20465142,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1002/eji.202250059,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE205600,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1371/journal.pone.0276115,https://ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE197949,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1371/journal.pone.0276199,https://doi.org/10.6084/m9.figshare.14914737,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.26508/lsa.202101234,https://www.ebi.ac.uk/ena/browser/view/PRJEB47228,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fmed.2022.811526,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17090024&display=metadata,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fnhum.2022.852737,https://osf.io/yw865/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.3389/fphys.2022.984362,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE204873,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fpsyg.2022.973164,https://osf.io/63mep/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1093/nargab/lqac097,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE205155,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1096/fj.202101811rr,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE180216,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/scisignal.abc4520,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE146479,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/scisignal.abc4520,https://doi.org/doi:10.25345/C5SH7G,Mass Spectrometry Interactive Virtual Environment,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,37.5,57.14,33.33,25,30,100,50,0,50,33.33,50,0,0,25,0,50,50,100,100,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1371/journal.pone.0277880,10.17605/OSF.IO/FCBJH,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,doi,56.25,85.71,50,50,40,100,100,0,100,50,100,0,0,25,50,50,50,100,100,100,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1111/all.15396,https://www.ebi.ac.uk/pride/archive/projects/PXD028245,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/v13050882,https://www.ncbi.nlm.nih.gov/nuccore/MW731790,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3390/pathogens11040434,https://www.ncbi.nlm.nih.gov/nuccore/OM777171,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3390/cancers12040905,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE71239,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s40478-022-01454-0,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE215237,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s40478-022-01454-0,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA886711,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41586-019-1471-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE134691,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-020-15123-0,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJEB32355,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-020-15123-0,https://figshare.com/articles/dataset/Smaltophilia_wgMLST_all-alleles_fasta_gz/10005047,figshare,figshare,general-purpose repository,no license,CC BY,url,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.3389/fimmu.2022.969509,https://www.ebi.ac.uk/pride/archive/projects/PXD025076,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1242/dev.199853,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152199,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s13578-022-00896-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE49711,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1182/blood.2020007932,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168866,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1172/jci152383,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193359,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1172/jci152383,https://www.ebi.ac.uk/pride/archive/projects/PXD030506,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1159/000526774,https://osf.io/5yja4/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1158/0008-5472.can-21-2576,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE125117,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1128/msphere.00416-22,https://www.ncbi.nlm.nih.gov/nuccore/ON755192,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1126/science.abm5835,https://doi.org/10.2210/pdb7S5P/pdb,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,35.42,50,33.33,50,20,100,25,0,50,33.33,50,100,0,0,0,50,50,100,100,25,0,50,0,100,0,50,100,0,0,0,50,100,0
10.1126/science.abm5835,https://www.ncbi.nlm.nih.gov/nuccore/OM457661,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2196/31810,https://doi.org/10.5281/zenodo.6054093,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,100,50,50,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,0
10.1007/s10461-021-03432-4,https://doi.org/10.11588/data/KXTQTZ,heiDATA,heiDATA,general-purpose repository,no license,CC BY,doi,83.33,100,66.67,75,80,100,100,100,100,66.67,100,0,100,75,100,50,100,100,100,100,100,100,0,100,100,100,0,100,75,100,50,100,100
10.1038/s41467-022-32533-4,https://doi.org/10.5281/zenodo.7009994,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,62.5,71.43,66.67,75,50,100,50,0,100,66.67,100,0,100,25,100,50,50,100,100,50,0,100,100,100,0,100,0,100,25,100,50,100,0
10.1038/s41591-022-02046-0,https://www.ebi.ac.uk/metabolights/MTBLS833,MetaboLights,MetaboLights,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3758/s13428-022-02019-8,doi.org/10.17605/OSF.IO/9ZE2U,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,doi,45.83,71.43,33.33,50,30,100,50,0,100,33.33,100,0,0,25,0,50,50,100,100,50,0,100,0,100,0,100,0,0,25,0,50,100,0
10.1007/s00018-022-04638-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB52257,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1007/s00018-022-04638-y,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-11187,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1002/14651858.cd015021,https://osf.io/qmcgv/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,url,56.25,85.71,50,50,40,100,100,0,100,50,100,0,0,25,50,50,50,100,100,100,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1038/s41592-022-01431-4,https://dx.doi.org/10.4126/FRL01-006425521,Publisso,Publisso,field-specific repository,no license,CC BY,doi,41.67,57.14,33.33,50,30,100,50,0,50,33.33,100,0,0,25,0,50,50,100,100,50,0,50,0,100,0,100,0,0,25,0,50,100,0
10.1038/s41592-022-01431-4,https://doi.org/10.5281/zenodo.5013479,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1182/blood.2021015036,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE132396,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1093/hmg/ddac158,https://www.ebi.ac.uk/gwas/studies/GCST90129579,GWAS Catalog,GWAS Catalog,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1681/asn.2021030286,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167928,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3389/fonc.2022.941666,https://www.ebi.ac.uk/ena/browser/view/PRJEB51424,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1186/s12968-021-00833-1,https://doi.org/10.6084/m9.figshare.17912995.v1,figshare,figshare,general-purpose repository,no license,CC BY;CC0,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-022-32103-8,https://doi.org/10.5281/zenodo.6878209,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,58.33,71.43,66.67,75,40,100,50,0,100,66.67,100,0,100,25,50,50,50,100,100,50,0,100,100,100,0,100,0,100,25,50,50,100,0
10.1111/tbed.14621,https://www.ncbi.nlm.nih.gov/nuccore/OL504991,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.isci.2022.104613,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE205652,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41563-022-01293-3,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE206773,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41563-022-01293-3,https://doi.org/10.7910/DVN/C8WXBG,Harvard Dataverse,Harvard Dataverse,general-purpose repository,no license,CC0,doi,83.33,100,66.67,75,80,100,100,100,100,66.67,100,0,100,75,100,50,100,100,100,100,100,100,0,100,100,100,0,100,75,100,50,100,100
10.1038/s41598-022-18097-9,https://doi.org/10.5281/zenodo.5897619,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,100,50,50,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,0
10.1158/0008-5472.can-21-3836,https://doi.org/10.5281/zenodo.6645820,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-022-34899-x,https://zenodo.org/records/7013097,Zenodo,Zenodo,general-purpose repository,no license,CC BY,url,66.67,85.71,66.67,75,50,100,100,0,100,66.67,100,0,100,25,100,50,50,100,100,100,0,100,100,100,0,100,0,100,25,100,50,100,0
10.1038/s41698-022-00278-4,https://doi.org/10.5281/zenodo.6370802,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,58.33,71.43,66.67,75,40,100,50,0,100,66.67,100,0,100,25,50,50,50,100,100,50,0,100,100,100,0,100,0,100,25,50,50,100,0
10.1038/s43018-022-00355-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB25184,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.xhgg.2022.100111,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE189065,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.xhgg.2022.100111,https://www.ebi.ac.uk/pride/archive/projects/PXD029970,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42003-022-03978-6,https://www.ebi.ac.uk/gwas/studies/GCST90134567,GWAS Catalog,GWAS Catalog,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1101/gr.276960.122,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR18828754&display=metadata,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/nu14204435,https://zenodo.org/records/7143234,Zenodo,Zenodo,general-purpose repository,no license,CC BY-NC-SA,url,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1007/s10461-022-03646-0,https://purl.stanford.edu/ws532pb8949,Stanford Digital Repository,Stanford Digital Repository,field-specific repository,no license,CC BY-NC,url,43.75,35.71,66.67,25,50,50,25,0,50,66.67,50,0,0,25,100,50,50,100,0,25,0,50,100,100,0,50,0,0,25,100,50,100,0
10.1002/jrsm.1529,https://osf.io/x7cf6/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
